#proteinId	gotermId	goName	gotermType	goAcc
1948	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1948	4927	transport	biological_process	GO:0006810
1948	9320	membrane	cellular_component	GO:0016020
1948	9321	integral to membrane	cellular_component	GO:0016021
1948	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
1949	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
1950	3727	protein binding	molecular_function	GO:0005515
1950	2460	adenylate cyclase activity	molecular_function	GO:0004016
1950	5962	calcium- and calmodulin-responsive adenylate cyclase activity	molecular_function	GO:0008294
1952	9710	oxidoreductase activity	molecular_function	GO:0016491
1952	22244	D-xylose 1-dehydrogenase (NADP+) activity	molecular_function	GO:0047837
1953	2196	transcription factor activity	molecular_function	GO:0003700
1953	3838	nucleus	cellular_component	GO:0005634
1953	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1953	2290	catalytic activity	molecular_function	GO:0003824
1953	3736	ATP binding	molecular_function	GO:0005524
1953	5830	metabolic process	biological_process	GO:0008152
1954	2175	nucleic acid binding	molecular_function	GO:0003676
1955	2244	microtubule motor activity	molecular_function	GO:0003777
1955	4051	microtubule associated complex	cellular_component	GO:0005875
1955	5112	microtubule-based process	biological_process	GO:0007017
1955	6214	dynein ATPase activity	molecular_function	GO:0008567
1957	3546	transporter activity	molecular_function	GO:0005215
1957	4927	transport	biological_process	GO:0006810
1957	9320	membrane	cellular_component	GO:0016020
1958	2290	catalytic activity	molecular_function	GO:0003824
1961	3736	ATP binding	molecular_function	GO:0005524
1961	10082	ATPase activity	molecular_function	GO:0016887
1961	162	nucleotide binding	molecular_function	GO:0000166
1961	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1961	4927	transport	biological_process	GO:0006810
1961	9321	integral to membrane	cellular_component	GO:0016021
1961	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
1962	2176	DNA binding	molecular_function	GO:0003677
1962	4434	regulation of DNA replication	biological_process	GO:0006275
1962	13225	DNA polymerase processivity factor activity	molecular_function	GO:0030337
1962	19091	PCNA complex	cellular_component	GO:0043626
1962	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
1962	16887	DNA polymerase activity	molecular_function	GO:0034061
1963	2290	catalytic activity	molecular_function	GO:0003824
1963	19375	cellular metabolic process	biological_process	GO:0044237
1963	23921	coenzyme binding	molecular_function	GO:0050662
1963	3708	binding	molecular_function	GO:0005488
1963	5830	metabolic process	biological_process	GO:0008152
1967	3737	GTP binding	molecular_function	GO:0005525
1967	3827	intracellular	cellular_component	GO:0005622
1967	4994	intracellular protein transport	biological_process	GO:0006886
1967	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
1968	9985	hydrolase activity	molecular_function	GO:0016787
1968	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
1968	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
1968	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
1968	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
1968	6080	CTD phosphatase activity	molecular_function	GO:0008420
1968	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
1968	10186	myosin phosphatase activity	molecular_function	GO:0017018
1968	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
1968	10190	myosin phosphatase complex	cellular_component	GO:0017023
1969	3727	protein binding	molecular_function	GO:0005515
1970	4758	lipid metabolic process	biological_process	GO:0006629
1970	5830	metabolic process	biological_process	GO:0008152
1974	3546	transporter activity	molecular_function	GO:0005215
1974	4927	transport	biological_process	GO:0006810
1974	9321	integral to membrane	cellular_component	GO:0016021
1975	5940	secondary active sulfate transmembrane transporter activity	molecular_function	GO:0008271
1975	5941	sulfate transport	biological_process	GO:0008272
1975	9320	membrane	cellular_component	GO:0016020
1975	3546	transporter activity	molecular_function	GO:0005215
1975	4927	transport	biological_process	GO:0006810
1975	9321	integral to membrane	cellular_component	GO:0016021
1977	3827	intracellular	cellular_component	GO:0005622
1977	17777	ribosome biogenesis and assembly	biological_process	GO:0042254
1977	2227	structural constituent of ribosome	molecular_function	GO:0003735
1977	4025	ribosome	cellular_component	GO:0005840
1977	4558	translational elongation	biological_process	GO:0006414
1978	3211	uroporphyrinogen decarboxylase activity	molecular_function	GO:0004853
1978	4896	porphyrin biosynthetic process	biological_process	GO:0006779
1979	5939	zinc ion binding	molecular_function	GO:0008270
1979	9985	hydrolase activity	molecular_function	GO:0016787
1979	2290	catalytic activity	molecular_function	GO:0003824
1979	2569	cytosine deaminase activity	molecular_function	GO:0004131
1980	4591	protein folding	biological_process	GO:0006457
1980	13917	heat shock protein binding	molecular_function	GO:0031072
1980	24336	unfolded protein binding	molecular_function	GO:0051082
1982	3727	protein binding	molecular_function	GO:0005515
1982	3827	intracellular	cellular_component	GO:0005622
1982	4927	transport	biological_process	GO:0006810
1986	2175	nucleic acid binding	molecular_function	GO:0003676
1986	3827	intracellular	cellular_component	GO:0005622
1986	5939	zinc ion binding	molecular_function	GO:0008270
1987	2176	DNA binding	molecular_function	GO:0003677
1987	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
1987	4500	transcription, DNA-dependent	biological_process	GO:0006351
1987	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
1987	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
1987	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
1987	16888	RNA polymerase activity	molecular_function	GO:0034062
1988	3546	transporter activity	molecular_function	GO:0005215
1988	4927	transport	biological_process	GO:0006810
1988	9321	integral to membrane	cellular_component	GO:0016021
1989	5765	N-acetyltransferase activity	molecular_function	GO:0008080
1989	5830	metabolic process	biological_process	GO:0008152
1989	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
1989	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
1989	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
1989	6038	O-acyltransferase activity	molecular_function	GO:0008374
1989	6075	acyltransferase activity	molecular_function	GO:0008415
1989	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
1989	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
1989	9636	acetyltransferase activity	molecular_function	GO:0016407
1989	9637	C-acyltransferase activity	molecular_function	GO:0016408
1989	9638	palmitoyltransferase activity	molecular_function	GO:0016409
1989	9639	N-acyltransferase activity	molecular_function	GO:0016410
1989	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
1989	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
1989	9642	O-acetyltransferase activity	molecular_function	GO:0016413
1989	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
1989	9644	octanoyltransferase activity	molecular_function	GO:0016415
1989	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
1989	9646	S-acyltransferase activity	molecular_function	GO:0016417
1989	9647	S-acetyltransferase activity	molecular_function	GO:0016418
1989	9648	S-malonyltransferase activity	molecular_function	GO:0016419
1989	9649	malonyltransferase activity	molecular_function	GO:0016420
1989	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
1989	9947	succinyltransferase activity	molecular_function	GO:0016748
1989	9948	N-succinyltransferase activity	molecular_function	GO:0016749
1989	9949	O-succinyltransferase activity	molecular_function	GO:0016750
1989	9950	S-succinyltransferase activity	molecular_function	GO:0016751
1989	9951	sinapoyltransferase activity	molecular_function	GO:0016752
1989	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
1989	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
1989	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
1989	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
1989	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
1989	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
1989	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
1989	11391	myristoyltransferase activity	molecular_function	GO:0019107
1989	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
1989	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
1989	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
1989	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
1989	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
1989	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
1989	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
1989	19270	keto acid formate lyase activity	molecular_function	GO:0043806
1989	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
1989	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
1992	3228	signal transducer activity	molecular_function	GO:0004871
1992	4019	heterotrimeric G-protein complex	cellular_component	GO:0005834
1992	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
1993	6090	selenium binding	molecular_function	GO:0008430
1993	19912	cell redox homeostasis	biological_process	GO:0045454
1994	2553	3',5'-cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004114
1994	5250	signal transduction	biological_process	GO:0007165
1994	2290	catalytic activity	molecular_function	GO:0003824
1996	2176	DNA binding	molecular_function	GO:0003677
1996	3727	protein binding	molecular_function	GO:0005515
1996	5939	zinc ion binding	molecular_function	GO:0008270
1996	5323	intracellular signaling cascade	biological_process	GO:0007242
1996	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
1997	2175	nucleic acid binding	molecular_function	GO:0003676
1997	2792	helicase activity	molecular_function	GO:0004386
1997	3736	ATP binding	molecular_function	GO:0005524
1997	162	nucleotide binding	molecular_function	GO:0000166
1997	3727	protein binding	molecular_function	GO:0005515
1997	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
1997	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
1997	16887	DNA polymerase activity	molecular_function	GO:0034061
1999	3708	binding	molecular_function	GO:0005488
1999	6102	phosphofructokinase activity	molecular_function	GO:0008443
1999	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
1999	6438	cobinamide kinase activity	molecular_function	GO:0008819
1999	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
1999	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
1999	11022	phenol kinase activity	molecular_function	GO:0018720
1999	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
1999	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
1999	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
1999	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
1999	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
1999	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
1999	19235	cytidine kinase activity	molecular_function	GO:0043771
1999	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
1999	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
1999	24976	polynucleotide kinase activity	molecular_function	GO:0051731
1999	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
1999	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
2000	2826	1-phosphatidylinositol 4-kinase activity	molecular_function	GO:0004430
2003	19912	cell redox homeostasis	biological_process	GO:0045454
2003	2234	protein disulfide isomerase activity	molecular_function	GO:0003756
